dataset,feature_selection,precision_mean,precision_max,recall_mean,recall_max,f1_measure_mean,f1_measure_max,auc_roc_mean,auc_roc_max,brier_score_mean,brier_score_max
Traditional + Designite + Fowler,all,0.3333061148223755,0.5123456790123457,0.3195348837209302,0.6418604651162789,0.27234079455511756,0.5027322404371585,0.5905970382730212,0.7476865853234609,0.21339343206696718,0.5022537025112686
Traditional + Designite + Fowler,chi2_20p,0.3288070130717276,0.5051546391752577,0.2534883720930233,0.4465116279069768,0.24984477875979771,0.4461538461538462,0.5670281920255849,0.6694406785552889,0.20624597553122986,0.4668383773341919
Traditional + Designite + Fowler,chi2_50p,0.3463753651097907,0.4709677419354839,0.2995348837209303,0.6046511627906976,0.2735554715567786,0.44680851063829785,0.5881456182431257,0.6881322348524351,0.20315518351577594,0.5028976175144881
Traditional + Designite + Fowler,f_classif_20,0.3385594316915542,0.5224719101123596,0.2981395348837209,0.4790697674418605,0.2827083370779514,0.4732824427480916,0.5680906941982131,0.6845152431605659,0.23670315518351578,0.5814552479072762
Traditional + Designite + Fowler,f_classif_50,0.3509769105508526,0.4645161290322581,0.3320930232558139,0.5255813953488372,0.30759804483988856,0.486021505376344,0.6018835818820175,0.7115948830256891,0.20302640051513202,0.4449452672247263
Traditional + Designite + Fowler,mutual_info_classif_20p,0.33212690721067134,0.4375,0.28930232558139535,0.6372093023255814,0.2478801796800591,0.4180522565320665,0.5618036291584108,0.6605554976187994,0.24114616870573086,0.5878943979394721
Traditional + Designite + Fowler,mutual_info_classif_50p,0.3234131992461738,0.4537037037037037,0.35069767441860467,0.6744186046511628,0.27832084801915796,0.4547563805104409,0.5659691660583308,0.6838113115722877,0.2783644558918223,0.7366387636831938
Traditional + Designite + Fowler,recursive_elimination,0.44519770583290796,0.625,0.36,0.4604651162790698,0.37277476124769204,0.4507042253521126,0.6285426008968609,0.6636249869642298,0.17726980038634899,0.3065035415325177
Traditional + Fowler,all,0.2991331574270307,0.4458874458874459,0.3432432432432432,0.7104247104247104,0.2523128338247139,0.4991568296795953,0.5724252378948511,0.7390040898328191,0.2511555555555555,0.7724444444444445
Traditional + Fowler,chi2_20p,0.3960523113256188,0.5319148936170213,0.3057915057915058,0.5212355212355212,0.2985306742632886,0.4775510204081632,0.5905652657033873,0.6972398961349238,0.19022222222222224,0.5066666666666667
Traditional + Fowler,chi2_50p,0.34181739183633264,0.5454545454545454,0.34362934362934366,0.6872586872586872,0.26675745172114196,0.5008183306055647,0.5843962890924217,0.7453919083753338,0.23026666666666662,0.7568888888888889
Traditional + Fowler,f_classif_20,0.3749450718580744,0.5294117647058824,0.24594594594594593,0.471042471042471,0.2563678563886488,0.32843137254901955,0.5698840729227469,0.6116695011722636,0.18075555555555553,0.5662222222222222
Traditional + Fowler,f_classif_50,0.3588543251162943,0.525,0.31235521235521235,0.5791505791505791,0.27911978241910335,0.5163511187607573,0.5961575157707755,0.7463809148892022,0.18537777777777778,0.4324444444444445
Traditional + Fowler,mutual_info_classif_20p,0.35918269901571875,0.5333333333333333,0.21389961389961393,0.4324324324324325,0.22429630556685026,0.4776119402985074,0.5568995809327302,0.6916054678485618,0.17906666666666665,0.4706666666666667
Traditional + Fowler,mutual_info_classif_50p,0.3213995649164811,0.5263157894736842,0.3254826254826254,0.5675675675675675,0.22791985384350993,0.5125448028673836,0.5337860138965113,0.7368854827418364,0.3058666666666667,0.7728888888888888
Traditional + Fowler,recursive_elimination,0.4570213159950461,0.6299212598425197,0.32432432432432434,0.3822393822393823,0.36561781370937463,0.4520884520884521,0.6278326794901379,0.6688476522730666,0.13853333333333334,0.24355555555555555
Designite,all,0.15201197376571463,0.15706806282722513,0.6767441860465118,0.6976744186046512,0.24824790115704293,0.25641025641025644,0.5668001866687408,0.5796064400715564,0.5154970760233918,0.5380116959064327
Designite,chi2_20p,0.12891923328201593,0.1326530612244898,0.8232558139534882,0.9069767441860463,0.21872062932928943,0.2314540059347181,0.5194874387493195,0.527066967410749,0.7078947368421054,0.7631578947368421
Designite,chi2_50p,0.14273284092956223,0.14835164835164835,0.6209302325581396,0.627906976744186,0.23209493464764605,0.24,0.542237691529906,0.5547561639573774,0.5166666666666666,0.5380116959064327
Designite,f_classif_20,0.12931618468633663,0.1326530612244898,0.8255813953488371,0.9069767441860463,0.2194012602136472,0.2314540059347181,0.520984677607529,0.527066967410749,0.7070175438596492,0.7631578947368421
Designite,f_classif_50,0.1423436147926774,0.14754098360655735,0.6209302325581396,0.627906976744186,0.23158325566951574,0.23893805309734514,0.5414015711285682,0.5530839231547018,0.5181286549707603,0.5350877192982456
Designite,mutual_info_classif_20p,0.13187395540336716,0.14027149321266968,0.6511627906976744,0.7209302325581395,0.2143424814179531,0.2348484848484849,0.536283736485961,0.5427393637707085,0.5497076023391813,0.5935672514619883
Designite,mutual_info_classif_50p,0.14507301169141165,0.14925373134328354,0.6418604651162791,0.6976744186046512,0.2366149675756458,0.24590163934426226,0.5490238780430895,0.5628840320448005,0.5204678362573099,0.5497076023391813
Designite,recursive_elimination,0.1493185629270603,0.15428571428571428,0.6558139534883722,0.8604651162790697,0.24252146167220556,0.2477064220183486,0.5568367426304737,0.5664618495761065,0.5172514619883041,0.7397660818713451
Designite + Fowler,all,0.2260070144788176,0.2727272727272727,0.7772727272727273,1.0,0.3445713196761611,0.37777777777777777,0.7102339967724584,0.7651963421194191,0.3413612565445026,0.5130890052356021
Designite + Fowler,chi2_20p,0.19096488350183902,0.20224719101123595,0.8272727272727272,0.8636363636363636,0.31009968038271174,0.32432432432432434,0.684642280796127,0.6990317374932762,0.42513089005235605,0.4869109947643979
Designite + Fowler,chi2_50p,0.2023160716879085,0.25,0.6909090909090908,1.0,0.30448158744073633,0.3478260869565217,0.6623184507799892,0.7100591715976332,0.35968586387434553,0.5130890052356021
Designite + Fowler,f_classif_20,0.18516508101219248,0.1935483870967742,0.8318181818181818,0.8636363636363636,0.3027180979262022,0.3130434782608696,0.6768558364712212,0.6871974179666487,0.44240837696335084,0.5078534031413613
Designite + Fowler,f_classif_50,0.19413456505625296,0.2125,0.759090909090909,1.0,0.3085575310816684,0.3333333333333333,0.673628294782141,0.7159763313609467,0.39214659685863873,0.5026178010471204
Designite + Fowler,mutual_info_classif_20p,0.20045931596493394,0.20224719101123595,0.8181818181818181,0.8181818181818182,0.32201797246045033,0.32432432432432434,0.6966648735879505,0.6990317374932762,0.39685863874345556,0.4031413612565445
Designite + Fowler,mutual_info_classif_50p,0.179093554427768,0.19047619047619047,0.740909090909091,0.9545454545454546,0.28802438750628223,0.3018867924528302,0.6488569123184508,0.6873318988703605,0.42198952879581164,0.518324607329843
Designite + Fowler,recursive_elimination,0.19181752212817016,0.2043010752688172,0.8499999999999999,0.9090909090909092,0.312831469815875,0.3304347826086957,0.6909763313609468,0.7128832705755783,0.43141361256544497,0.4816753926701571
Fowler,all,0.19271604344131715,0.21238938053097345,0.8071428571428572,0.8571428571428571,0.31110005259864704,0.3404255319148936,0.6658214285714286,0.7060714285714286,0.4407894736842106,0.4956140350877193
Fowler,chi2_20p,0.17518315018315017,0.19230769230769232,0.1642857142857143,0.17857142857142858,0.16934269434269436,0.1851851851851852,0.5281428571428571,0.5367857142857143,0.19736842105263155,0.20175438596491227
Fowler,chi2_50p,0.17677638349481653,0.1891891891891892,0.29285714285714287,0.35714285714285715,0.21846537785625286,0.23684210526315794,0.5499285714285713,0.5632142857142857,0.256140350877193,0.31140350877192985
Fowler,f_classif_20,0.1708762889771293,0.18,0.30714285714285716,0.32142857142857145,0.2195552471068794,0.23076923076923075,0.5493214285714286,0.5582142857142858,0.2679824561403509,0.2719298245614035
Fowler,f_classif_50,0.16185734443992442,0.1696969696969697,0.9642857142857146,1.0,0.27716184498727253,0.2901554404145078,0.6323928571428572,0.6575,0.6179824561403509,0.6666666666666666
Fowler,mutual_info_classif_20p,0.15458333333333335,0.1625,0.8535714285714286,0.9285714285714286,0.26029980657640234,0.2765957446808511,0.6115357142857143,0.6292857142857142,0.5710526315789474,0.5964912280701754
Fowler,mutual_info_classif_50p,0.15307943071469204,0.1588235294117647,0.8107142857142856,0.9642857142857144,0.257449367269593,0.2727272727272727,0.5916071428571428,0.6246428571428572,0.5736842105263158,0.631578947368421
Fowler,recursive_elimination,0.18117181148792072,0.1956521739130435,0.9357142857142859,1.0,0.30332783986046585,0.3253012048192771,0.6691071428571428,0.7046428571428571,0.5320175438596492,0.6228070175438597
Traditional,all,0.15447814506993018,0.21600000000000003,0.3655172413793103,0.7068965517241379,0.21275523003415703,0.3241106719367589,0.5316976127320955,0.6492042440318302,0.3464367816091954,0.4712643678160919
Traditional,chi2_20p,0.1591908037256599,0.23243243243243245,0.41551724137931034,0.7586206896551724,0.22670450590173696,0.3539094650205761,0.5476790450928382,0.6823607427055705,0.35540229885057467,0.4436781609195402
Traditional,chi2_50p,0.19362800700755783,0.2369942196531792,0.5,0.7241379310344828,0.2757168716922755,0.35497835497835495,0.5879310344827586,0.6783819628647214,0.34758620689655173,0.5011494252873563
Traditional,f_classif_20,0.16980486402743394,0.25,0.45,0.7931034482758621,0.24236025718186466,0.3801652892561984,0.5602785145888595,0.713527851458886,0.3588505747126437,0.43908045977011495
Traditional,f_classif_50,0.18644031110126935,0.24539877300613494,0.45172413793103444,0.6896551724137931,0.24966256588472224,0.3619909502262443,0.5681697612732095,0.6816976127320955,0.34643678160919544,0.535632183908046
Traditional,mutual_info_classif_20p,0.15513165082268796,0.2352941176470588,0.40517241379310354,0.7586206896551724,0.22141459224234178,0.3591836734693877,0.5399867374005305,0.6896551724137931,0.3611494252873563,0.4298850574712644
Traditional,mutual_info_classif_50p,0.15668169708886587,0.22164948453608246,0.4362068965517242,0.7413793103448276,0.22829174842270747,0.3412698412698412,0.548209549071618,0.6704244031830239,0.3696551724137931,0.4781609195402299
Traditional,recursive_elimination,0.17089668037636138,0.4313725490196079,0.3775862068965517,0.7586206896551724,0.22472901500647544,0.40366972477064217,0.5304376657824934,0.7002652519893899,0.35747126436781607,0.4459770114942529
Traditional + Designite,all,0.1642967039518353,0.25274725274725274,0.3348837209302326,0.6511627906976745,0.21717649948380072,0.35,0.5507194524383605,0.6767519639107102,0.28771929824561404,0.34795321637426896
Traditional + Designite,chi2_20p,0.1985715334559191,0.33035714285714285,0.48604651162790696,0.8604651162790697,0.27734611398246156,0.4774193548387097,0.5980399782219802,0.8048144979388661,0.31812865497076026,0.4035087719298245
Traditional + Designite,chi2_50p,0.18003155799242104,0.24031007751937986,0.3627906976744186,0.7209302325581395,0.2321891876972751,0.3604651162790698,0.5650073889709886,0.6965855176168624,0.283625730994152,0.3742690058479532
Traditional + Designite,f_classif_20,0.17135899545136998,0.2983870967741936,0.44883720930232557,1.0,0.2334616467047678,0.44311377245508987,0.5521778019755775,0.7847476083067589,0.37046783625731,0.8625730994152047
Traditional + Designite,f_classif_50,0.20473169093222557,0.28205128205128205,0.4441860465116279,0.7674418604651163,0.2748884996623743,0.4125,0.5951699463327371,0.7432527028078091,0.2918128654970761,0.4327485380116959
Traditional + Designite,mutual_info_classif_20p,0.11058684460861831,0.16853932584269662,0.2930232558139535,0.4883720930232558,0.15183001302121027,0.2272727272727273,0.4995216613517928,0.5506727852531694,0.345906432748538,0.5350877192982456
Traditional + Designite,mutual_info_classif_50p,0.16392182227087704,0.2519685039370079,0.486046511627907,0.9767441860465116,0.23224956102861855,0.3764705882352941,0.5527222524694719,0.7132301470016333,0.3973684210526316,0.8742690058479532
Traditional + Designite,recursive_elimination,0.15318237392594264,0.2803030303030303,0.386046511627907,0.8604651162790697,0.215376905246131,0.4228571428571428,0.5532239247102745,0.7713696818853543,0.3216374269005848,0.3859649122807017
Traditional + Designite + Fowler,all,0.3525220491197737,0.5,0.5157894736842106,0.7894736842105263,0.3862315530168768,0.5882352941176471,0.6078947368421053,0.7678711704634721,0.34069767441860466,0.5232558139534884
Traditional + Designite + Fowler,chi2_20p,0.2978713761067205,0.3636363636363637,0.6684210526315788,0.8421052631578947,0.41075640610828723,0.5079365079365079,0.6080911233307148,0.7120974076983503,0.42558139534883715,0.6046511627906976
Traditional + Designite + Fowler,chi2_50p,0.29216515616731525,0.3428571428571429,0.5894736842105263,1.0,0.3806703472493421,0.4666666666666667,0.585781618224666,0.666928515318146,0.4162790697674419,0.7325581395348837
Traditional + Designite + Fowler,f_classif_20,0.31825639110689663,0.4838709677419355,0.6263157894736844,0.7894736842105263,0.41987629314678304,0.6,0.6198743126472899,0.7753338570306363,0.3837209302325581,0.4767441860465117
Traditional + Designite + Fowler,f_classif_50,0.2942247352918084,0.4545454545454545,0.4894736842105263,0.7368421052631579,0.3592824075787361,0.509090909090909,0.5977219167321288,0.7042419481539669,0.34186046511627904,0.5
Traditional + Designite + Fowler,mutual_info_classif_20p,0.3161049224974571,0.6,0.5368421052631579,1.0,0.36065329478984587,0.5483870967741935,0.5870777690494895,0.7537313432835822,0.3848837209302326,0.5232558139534884
Traditional + Designite + Fowler,mutual_info_classif_50p,0.28534850640113796,0.4324324324324325,0.5210526315789473,0.8421052631578947,0.3663674571042992,0.5714285714285715,0.6008248232521602,0.7643362136684996,0.3546511627906977,0.5
Traditional + Designite + Fowler,recursive_elimination,0.3816999897051048,0.7142857142857143,0.6526315789473685,1.0,0.43777600309744125,0.59375,0.6449725058915947,0.8059701492537313,0.35930232558139535,0.7558139534883721
Traditional + Fowler,all,0.30216033240245466,0.4666666666666667,0.4916666666666666,0.6666666666666666,0.3612257316605143,0.5185185185185186,0.5903985507246376,0.7047101449275363,0.35172413793103446,0.5862068965517241
Traditional + Fowler,chi2_20p,0.29625165851952984,0.3461538461538461,0.6625,0.875,0.40740524261133715,0.4736842105263157,0.6258152173913043,0.6902173913043479,0.3956896551724138,0.4741379310344828
Traditional + Fowler,chi2_50p,0.29140884635245534,0.3333333333333333,0.575,0.75,0.3785385598659977,0.425,0.6016304347826087,0.6422101449275364,0.38275862068965516,0.4655172413793103
Traditional + Fowler,f_classif_20,0.2502862913709587,0.3076923076923077,0.5375,0.7083333333333334,0.33950544325710447,0.42105263157894735,0.5605978260869564,0.6376811594202899,0.42586206896551726,0.5086206896551724
Traditional + Fowler,f_classif_50,0.32680153127604583,0.6666666666666666,0.5416666666666667,0.7083333333333334,0.36242869627769647,0.4657534246575343,0.5969202898550725,0.6802536231884059,0.3706896551724138,0.5
Traditional + Fowler,mutual_info_classif_20p,0.3148704423753358,0.4565217391304348,0.6708333333333334,1.0,0.42002022366896724,0.6,0.6365036231884058,0.8016304347826088,0.3836206896551723,0.7844827586206896
Traditional + Fowler,mutual_info_classif_50p,0.29977933501476317,0.4117647058823529,0.5875,0.7083333333333334,0.394063439476837,0.4827586206896552,0.6100543478260869,0.6829710144927537,0.37672413793103454,0.4396551724137931
Traditional + Fowler,recursive_elimination,0.17356425551192994,0.2727272727272727,0.27083333333333337,0.4583333333333333,0.20134577090468736,0.3235294117647059,0.5022644927536232,0.5570652173913043,0.36206896551724144,0.4655172413793103
Designite,all,0.16838895218088923,0.1732283464566929,0.1766666666666666,0.18333333333333326,0.17239337273570082,0.17813765182186234,0.4067361111111111,0.409375,0.4985294117647058,0.5049019607843137
Designite,chi2_20p,0.11709665697674418,0.1171875,0.125,0.125,0.12091916051301983,0.12096774193548387,0.36614583333333334,0.3663194444444444,0.5345588235294118,0.5367647058823529
Designite,chi2_50p,0.12264150943396226,0.12264150943396225,0.10833333333333336,0.10833333333333334,0.1150442477876106,0.11504424778761063,0.39270833333333327,0.3927083333333333,0.4901960784313725,0.4901960784313725
Designite,f_classif_20,0.12048286604361369,0.12149532710280375,0.10833333333333336,0.10833333333333334,0.11408532344076047,0.1145374449339207,0.38940972222222214,0.3909722222222223,0.49485294117647055,0.4950980392156863
Designite,f_classif_50,0.12264150943396226,0.12264150943396225,0.10833333333333336,0.10833333333333334,0.1150442477876106,0.11504424778761063,0.39270833333333327,0.3927083333333333,0.4901960784313725,0.4901960784313725
Designite,mutual_info_classif_20p,0.17463471654003507,0.17796610169491525,0.16999999999999998,0.175,0.17228315054835497,0.1764705882352941,0.4176388888888889,0.41909722222222223,0.48039215686274506,0.4803921568627451
Designite,mutual_info_classif_50p,0.11549663928304707,0.11650485436893206,0.09999999999999999,0.1,0.10719090326713643,0.10762331838565024,0.39045138888888886,0.3920138888888889,0.48995098039215684,0.4901960784313725
Designite,recursive_elimination,0.08982060185185184,0.1171875,0.065,0.125,0.0748878189696678,0.12096774193548387,0.3977777777777778,0.4024305555555556,0.46519607843137256,0.5343137254901961
Designite + Fowler,all,0.27791835422808103,0.4615384615384616,0.44333333333333325,0.65,0.3264519021397071,0.3959390862944162,0.6066045548654245,0.6728260869565217,0.28141361256544506,0.31413612565445026
Designite + Fowler,chi2_20p,0.30744618848118865,0.31901840490797545,0.8499999999999999,0.8833333333333333,0.4513904860953545,0.4663677130044843,0.7464285714285714,0.7609730848861284,0.32460732984293195,0.3455497382198953
Designite + Fowler,chi2_50p,0.2433239244538899,0.2662337662337662,0.5900000000000001,0.6833333333333333,0.3444998742298972,0.3831775700934579,0.6241925465838508,0.6662008281573499,0.35235602094240837,0.3664921465968585
Designite + Fowler,f_classif_20,0.2841589720196189,0.2954545454545455,0.7866666666666667,0.8666666666666667,0.41729446122276775,0.44067796610169496,0.7088612836438923,0.7407867494824015,0.3445026178010472,0.3560209424083769
Designite + Fowler,f_classif_50,0.26163578742228333,0.4509803921568628,0.5,0.65,0.33172769648259115,0.4144144144144145,0.6085403726708076,0.6541925465838511,0.31701570680628277,0.3664921465968585
Designite + Fowler,mutual_info_classif_20p,0.2634170231186833,0.2911392405063291,0.3283333333333333,0.38333333333333336,0.2909987161186439,0.33093525179856115,0.5815579710144927,0.6047101449275362,0.24476439790575916,0.2486910994764398
Designite + Fowler,mutual_info_classif_50p,0.4282780623934047,0.4615384615384616,0.5316666666666666,0.6833333333333333,0.4710345594593365,0.4806201550387597,0.698131469979296,0.7314182194616977,0.18769633507853403,0.2356020942408377
Designite + Fowler,recursive_elimination,0.3890802157117509,0.4444444444444444,0.3066666666666667,0.5833333333333334,0.3326954560822293,0.5035971223021583,0.6086128364389234,0.723343685300207,0.18429319371727745,0.21465968586387435
Fowler,all,0.2301688954741869,0.2891566265060241,0.3430769230769231,0.3692307692307693,0.2751352248501343,0.32432432432432434,0.577974105102818,0.6115955826351865,0.25223880597014925,0.2921108742004264
Fowler,chi2_20p,0.2993812413307246,0.3300970873786408,0.456923076923077,0.5230769230769231,0.36009384142919243,0.4047619047619048,0.6461595582635187,0.6761424219345011,0.21705756929637526,0.2260127931769723
Fowler,chi2_50p,0.2817666804329506,0.31868131868131866,0.3984615384615385,0.476923076923077,0.32915115876166806,0.3717948717948718,0.6182901751713633,0.6463442498095964,0.2228144989339019,0.255863539445629
Fowler,f_classif_20,0.2990638402851682,0.3300970873786408,0.456923076923077,0.5230769230769231,0.35985433734353445,0.4047619047619048,0.646035795887281,0.6761424219345011,0.21727078891257995,0.2260127931769723
Fowler,f_classif_50,0.2940817651250228,0.32608695652173914,0.4123076923076924,0.4615384615384616,0.34294938298792266,0.3821656050955414,0.6274409748667175,0.6540365575019039,0.21705756929637526,0.2345415778251599
Fowler,mutual_info_classif_20p,0.2641848229073843,0.27710843373493976,0.3076923076923077,0.3538461538461539,0.28408831233354226,0.3108108108108108,0.585034272658035,0.6026656511805026,0.21449893390191893,0.21748400852878466
Fowler,mutual_info_classif_50p,0.3299821237322351,0.3580246913580247,0.48769230769230765,0.5538461538461539,0.3928561764099819,0.416184971098266,0.6642669459253618,0.6878141660319879,0.20810234541577827,0.2388059701492537
Fowler,recursive_elimination,0.3594994624857638,0.4305555555555556,0.42000000000000004,0.5230769230769231,0.38612463024449223,0.4571428571428571,0.6496039603960397,0.6929360243716679,0.18443496801705755,0.2345415778251599
Traditional,all,0.31959172263988783,0.4363636363636363,0.22153846153846155,0.4615384615384616,0.24594960257253398,0.3508771929824561,0.536427125506073,0.5641025641025642,0.2883959044368601,0.37883959044368604
Traditional,chi2_20p,0.31967084711512295,0.3740458015267176,0.35,0.5923076923076923,0.3188327476092575,0.4130434782608696,0.5674342105263157,0.6146761133603239,0.31160409556313995,0.3771331058020478
Traditional,chi2_50p,0.30969908440160476,0.3448275862068966,0.35,0.4846153846153846,0.3176895191374137,0.3818181818181817,0.5621710526315791,0.5920883940620784,0.31979522184300346,0.4044368600682594
Traditional,f_classif_20,0.3269935263630453,0.3877551020408163,0.3715384615384616,0.5846153846153846,0.33553737028579467,0.4257703081232493,0.5765587044534414,0.6267375168690958,0.30938566552901026,0.35665529010238906
Traditional,f_classif_50,0.29625451782614964,0.35294117647058826,0.21692307692307694,0.3153846153846154,0.2455384941588871,0.2956521739130435,0.5325843454790824,0.5584008097165992,0.2918088737201365,0.3754266211604095
Traditional,mutual_info_classif_20p,0.3226051036719481,0.3857142857142857,0.3130769230769231,0.5461538461538461,0.3007997253368827,0.3955431754874651,0.559608636977058,0.6007422402159245,0.3032423208191126,0.3703071672354949
Traditional,mutual_info_classif_50p,0.27706752042971355,0.3458646616541353,0.3623076923076923,1.0,0.28415983587090243,0.4127906976744186,0.5465047233468285,0.6162786774628879,0.3510238907849829,0.7662116040955631
Traditional,recursive_elimination,0.28681160546223705,0.3155737704918033,0.3630769230769231,0.6,0.3110261111942829,0.411764705882353,0.5551130229419703,0.6130398110661269,0.33805460750853245,0.3856655290102389
Traditional + Designite,all,0.35332745819196465,0.5263157894736842,0.27749999999999997,0.43333333333333335,0.2977145685717739,0.4533333333333334,0.5283333333333333,0.61875,0.36838235294117644,0.44362745098039214
Traditional + Designite,chi2_20p,0.3303265615926996,0.4259259259259259,0.3241666666666666,0.5166666666666667,0.3201202609111989,0.4133333333333334,0.5277083333333333,0.5840277777777777,0.3884803921568628,0.4411764705882353
Traditional + Designite,chi2_50p,0.36922921247352214,0.425,0.3333333333333333,0.5,0.3433170184358185,0.4477611940298507,0.5473958333333334,0.5972222222222221,0.3644607843137255,0.4191176470588235
Traditional + Designite,f_classif_20,0.35749559378036083,0.4074074074074074,0.37666666666666665,0.5333333333333333,0.3608558724034423,0.4459930313588851,0.5475347222222223,0.5902777777777778,0.38210784313725493,0.4583333333333333
Traditional + Designite,f_classif_50,0.32406672559077154,0.36764705882352944,0.2,0.26666666666666666,0.2440960108519546,0.2976744186046512,0.5125,0.529513888888889,0.3588235294117647,0.4093137254901961
Traditional + Designite,mutual_info_classif_20p,0.37149633273277666,0.4431818181818182,0.3858333333333333,0.6083333333333333,0.36872279170753197,0.4506172839506173,0.5578472222222222,0.5979166666666667,0.37132352941176466,0.4362745098039216
Traditional + Designite,mutual_info_classif_50p,0.3428881014741723,0.4117647058823529,0.21333333333333332,0.25833333333333336,0.2603865505955627,0.3147208121827412,0.5191666666666667,0.5493055555555555,0.35490196078431374,0.3970588235294117
Traditional + Designite,recursive_elimination,0.3662264860325586,0.4117647058823529,0.4325,0.9916666666666668,0.3752584102114291,0.4550669216061186,0.5490625,0.5847222222222223,0.40294117647058825,0.6985294117647058
Traditional + Designite + Fowler,all,0.31681562736752755,0.44,0.21249999999999997,0.4642857142857143,0.24276821855108266,0.3768115942028986,0.5286858974358974,0.5684523809523809,0.32216981132075473,0.4056603773584906
Traditional + Designite + Fowler,chi2_20p,0.3075613628557471,0.3888888888888889,0.33571428571428574,0.5714285714285714,0.31476665000850623,0.4155844155844156,0.5361263736263735,0.5817307692307693,0.36933962264150944,0.4245283018867925
Traditional + Designite + Fowler,chi2_50p,0.3062520745220123,0.4,0.2839285714285714,0.5,0.2783889382830462,0.3684210526315789,0.5214514652014651,0.5576923076923077,0.36650943396226415,0.4716981132075472
Traditional + Designite + Fowler,f_classif_20,0.2804540952530413,0.3207547169811321,0.37500000000000006,0.9464285714285714,0.2983385874564377,0.4308943089430893,0.5128205128205128,0.5391483516483517,0.4221698113207547,0.660377358490566
Traditional + Designite + Fowler,f_classif_50,0.32148326366969926,0.4,0.2875,0.5,0.28618042275618993,0.3612903225806451,0.5286858974358974,0.5588369963369964,0.3575471698113208,0.4669811320754717
Traditional + Designite + Fowler,mutual_info_classif_20p,0.29039546058928944,0.37142857142857133,0.36785714285714277,0.5535714285714286,0.30920889626898196,0.4126984126984127,0.5275183150183149,0.5911172161172161,0.39716981132075474,0.5141509433962265
Traditional + Designite + Fowler,mutual_info_classif_50p,0.2813777727188925,0.3611111111111111,0.27142857142857146,0.5178571428571429,0.2638462569158422,0.3790849673202615,0.5206501831501831,0.5494505494505495,0.3617924528301887,0.4481132075471698
Traditional + Designite + Fowler,recursive_elimination,0.3394186201445166,0.4137931034482759,0.3321428571428572,0.9821428571428572,0.2933050810272238,0.4150943396226415,0.5353021978021978,0.5753205128205129,0.36886792452830186,0.7311320754716981
Traditional + Fowler,all,0.3285065014677958,0.4893617021276596,0.30508474576271183,0.6440677966101694,0.29041678354610095,0.4339622641509434,0.5806555804285257,0.6560601215222258,0.2441358024691358,0.3950617283950617
Traditional + Fowler,chi2_20p,0.2585381627757951,0.3333333333333333,0.3813559322033898,0.6271186440677966,0.29898373014526214,0.3978494623655914,0.5750175887432044,0.6437480012791814,0.3018518518518518,0.3734567901234568
Traditional + Fowler,chi2_50p,0.2934727333044152,0.4137931034482759,0.288135593220339,0.559322033898305,0.2711767402138959,0.4102564102564103,0.5667093060441318,0.6392388871122482,0.2561728395061728,0.41975308641975306
Traditional + Fowler,f_classif_20,0.3000394997776906,0.3564356435643564,0.5220338983050847,0.7457627118644068,0.3705707217389077,0.45,0.626299968020467,0.6879756955548451,0.3074074074074074,0.3765432098765432
Traditional + Fowler,f_classif_50,0.3362504132724489,0.3947368421052632,0.3593220338983051,0.8135593220338984,0.3177915313824041,0.5189189189189191,0.6004157339302847,0.7596098496961945,0.2462962962962963,0.3919753086419753
Traditional + Fowler,mutual_info_classif_20p,0.26705110064360676,0.3428571428571429,0.3305084745762712,0.5932203389830508,0.27740252549352357,0.37433155080213903,0.5622353693636073,0.6211384713783179,0.29043209876543213,0.3611111111111111
Traditional + Fowler,mutual_info_classif_50p,0.2745197591638583,0.35,0.25423728813559326,0.6101694915254238,0.2413676837208234,0.375,0.5569299648225137,0.6220658778381837,0.2506172839506172,0.3703703703703704
Traditional + Fowler,recursive_elimination,0.2808488261666461,0.372093023255814,0.3220338983050848,0.6101694915254238,0.2849174945072518,0.4117647058823529,0.5747905340582028,0.6532139430764311,0.2645061728395061,0.35185185185185186
Designite,all,0.01729522085888626,0.017857142857142856,0.5315789473684209,0.5526315789473685,0.03350044740209266,0.03459637561779242,0.40980312132689045,0.41806516912628977,0.7063636363636363,0.7121212121212122
Designite,chi2_20p,0.017418938133790408,0.017543859649122806,0.5473684210526316,0.5526315789473685,0.033763336089377885,0.034008097165991916,0.4097884288885987,0.4115515214836098,0.7214545454545453,0.7296969696969697
Designite,chi2_50p,0.01733209637230797,0.017964071856287425,0.5394736842105262,0.5526315789473685,0.0335850757475315,0.0347970173985087,0.40912890165861315,0.42023638500718297,0.7152121212121212,0.723030303030303
Designite,f_classif_20,0.017189655714437077,0.017514595496246867,0.5342105263157894,0.5526315789473685,0.03330742832417585,0.033953112368633784,0.4071486874755125,0.4109311740890689,0.7140606060606062,0.7254545454545455
Designite,f_classif_50,0.017107986892901172,0.017241379310344827,0.5263157894736842,0.5263157894736842,0.03313865931181534,0.0333889816360601,0.40670628183361623,0.4095598798485046,0.7073939393939395,0.7254545454545455
Designite,mutual_info_classif_20p,0.02314250913520097,0.02314250913520097,1.0,1.0,0.04523809523809525,0.04523809523809525,0.5024813895781638,0.5024813895781638,0.9721212121212124,0.9721212121212122
Designite,mutual_info_classif_50p,0.01709706748031374,0.01718213058419244,0.5105263157894736,0.5263157894736842,0.03308564938747649,0.033277870216306155,0.4093574506987071,0.4100496277915633,0.6871515151515152,0.7042424242424242
